# i re im
1.370000000000000000e+03 1.029648861665225011e-07 1.548190840086351487e-07
1.371000000000000000e+03 1.047527046199862389e-07 1.443741529856962791e-07
1.372000000000000000e+03 1.070848934002004802e-07 1.255533297418907359e-07
1.373000000000000000e+03 1.096405603496669409e-07 9.973862811768894590e-08
1.374000000000000000e+03 1.118500873975308497e-07 6.975337686907325084e-08
1.375000000000000000e+03 1.134873662403520507e-07 3.956113444335297515e-08
1.376000000000000000e+03 1.149240175515054939e-07 1.337483140753561688e-08
1.377000000000000000e+03 1.169875315214368517e-07 -5.313210313212183890e-09
1.378000000000000000e+03 1.203475562059750308e-07 -1.447676406642807787e-08
1.379000000000000000e+03 1.249854898182609098e-07 -1.344641538260697600e-08
1.380000000000000000e+03 1.300675225888948228e-07 -2.323941800310278235e-09
1.381000000000000000e+03 1.345024703323009314e-07 1.825557933728878723e-08
1.382000000000000000e+03 1.375836433464381679e-07 4.626373681235672048e-08
1.383000000000000000e+03 1.393169359653506173e-07 7.729143647927296702e-08
1.384000000000000000e+03 1.401406665785709270e-07 1.045833518863534676e-07
1.385000000000000000e+03 1.405086131660901942e-07 1.206692381261415460e-07
1.386000000000000000e+03 1.405661536967607944e-07 1.197282461244709796e-07
1.387000000000000000e+03 1.402440994353395813e-07 9.967985253094718006e-08
1.388000000000000000e+03 1.394759587613791534e-07 6.275464975972147172e-08
1.389000000000000000e+03 1.384073291543215205e-07 1.448713591587804744e-08
1.390000000000000000e+03 1.372703338434778718e-07 -3.803740811574555282e-08
1.391000000000000000e+03 1.362068894901210212e-07 -8.730151037708391992e-08
1.392000000000000000e+03 1.351362286546540895e-07 -1.258572149554358487e-07
1.393000000000000000e+03 1.339000557043495745e-07 -1.467193491022051929e-07
1.394000000000000000e+03 1.323854315472908363e-07 -1.442511261437177407e-07
1.395000000000000000e+03 1.306446232458056775e-07 -1.153565888440456139e-07
1.396000000000000000e+03 1.288485279264688577e-07 -6.100365876047032094e-08
1.397000000000000000e+03 1.272704216856515642e-07 1.247291344551439967e-08
1.398000000000000000e+03 1.261677387559222961e-07 9.295239878174320955e-08
1.399000000000000000e+03 1.257379404485379110e-07 1.639999135776786288e-07
1.400000000000000000e+03 1.259992988860778950e-07 2.082592530430565411e-07
1.401000000000000000e+03 1.267294121672785599e-07 2.121555591784011784e-07
1.402000000000000000e+03 1.273590847545697284e-07 1.700984475434361151e-07
1.403000000000000000e+03 1.271425582303204349e-07 8.646020842256547542e-08
1.404000000000000000e+03 1.255118290324985706e-07 -2.574811057119473436e-08
1.405000000000000000e+03 1.225203436450960456e-07 -1.484693583862024546e-07
1.406000000000000000e+03 1.188552298703048447e-07 -2.626177542008366044e-07
1.407000000000000000e+03 1.154545314554946308e-07 -3.507875518518475256e-07
1.408000000000000000e+03 1.128598428657671079e-07 -3.986107609613550763e-07
1.409000000000000000e+03 1.109163266954172295e-07 -3.955623122752682896e-07
1.410000000000000000e+03 1.089206218892568793e-07 -3.365650775631193994e-07
1.411000000000000000e+03 1.061828852015793873e-07 -2.245704653660907082e-07
1.412000000000000000e+03 1.024006458454595447e-07 -7.315613663571961491e-08
1.413000000000000000e+03 9.770747972251570911e-08 9.310206731353753080e-08
1.414000000000000000e+03 9.238031462151583634e-08 2.420693961114146664e-07
1.415000000000000000e+03 8.669549351125496342e-08 3.415365420142380705e-07
1.416000000000000000e+03 8.094638684456821338e-08 3.684278891224997475e-07
1.417000000000000000e+03 7.563615475795783018e-08 3.161480921174091916e-07
1.418000000000000000e+03 7.148179171019084452e-08 1.964846744431774690e-07
1.419000000000000000e+03 6.928191980440026553e-08 3.522892812351081815e-08
1.420000000000000000e+03 6.952176223497512104e-08 -1.364009403607021769e-07
1.421000000000000000e+03 7.196621560182890949e-08 -2.901857151433140046e-07
1.422000000000000000e+03 7.535595993085437489e-08 -4.057133691636118152e-07
1.423000000000000000e+03 7.767228237393632602e-08 -4.704832177579467712e-07
1.424000000000000000e+03 7.688791531473632301e-08 -4.775423450992896881e-07
1.425000000000000000e+03 7.198722204201101369e-08 -4.239022020192853764e-07
1.426000000000000000e+03 6.353959382517009167e-08 -3.120515295273721687e-07
1.427000000000000000e+03 5.356969459077569988e-08 -1.537467206349579436e-07
1.428000000000000000e+03 4.462007879123387454e-08 2.692812508513989203e-08
1.429000000000000000e+03 3.865004724199182428e-08 1.950449893857161431e-07
1.430000000000000000e+03 3.628005312017228155e-08 3.123221327690021924e-07
1.431000000000000000e+03 3.684165097746435546e-08 3.487450826660414849e-07
1.432000000000000000e+03 3.890796004658032093e-08 2.931725907710469938e-07
1.433000000000000000e+03 4.103128269575935046e-08 1.578578455166117241e-07
1.434000000000000000e+03 4.220309781895656314e-08 -2.561793048028324766e-08
1.435000000000000000e+03 4.200034589401216028e-08 -2.168654069994855837e-07
1.436000000000000000e+03 4.029895770656219303e-08 -3.786137730496912426e-07
1.437000000000000000e+03 3.696423715841744747e-08 -4.846859208731553945e-07
1.438000000000000000e+03 3.176976190581690725e-08 -5.220459296599086475e-07
1.439000000000000000e+03 2.482919902688252032e-08 -4.884937146909779543e-07
1.440000000000000000e+03 1.706051855171479927e-08 -3.898316561870447957e-07
1.441000000000000000e+03 1.023297297417884684e-08 -2.390538221642093083e-07
1.442000000000000000e+03 6.191687529439210533e-09 -5.743241846998337955e-08
1.443000000000000000e+03 5.784930278674573561e-09 1.254878852534796898e-07
1.444000000000000000e+03 8.159948882819227267e-09 2.756807426043922954e-07
1.445000000000000000e+03 1.115198078457133626e-08 3.625776483295747489e-07
1.446000000000000000e+03 1.248267249480704929e-08 3.681221272356445427e-07
1.447000000000000000e+03 1.105403568947586781e-08 2.928072791880412769e-07
1.448000000000000000e+03 7.317997816544382234e-09 1.554881347042193861e-07
1.449000000000000000e+03 2.694743618128607405e-09 -1.280648185384957406e-08
1.450000000000000000e+03 -1.472591283227754800e-09 -1.780582112722672693e-07
1.451000000000000000e+03 -4.546362308499374589e-09 -3.112924848632682275e-07
1.452000000000000000e+03 -6.650538848608470985e-09 -3.931795001268038666e-07
1.453000000000000000e+03 -8.212571571170411005e-09 -4.150392999770663626e-07
1.454000000000000000e+03 -9.531611671848230569e-09 -3.779648978031875641e-07
1.455000000000000000e+03 -1.058823360022717384e-08 -2.915995588998025989e-07
1.456000000000000000e+03 -1.126785619227354168e-08 -1.731580618899827892e-07
1.457000000000000000e+03 -1.158836548031433886e-08 -4.559777657857675072e-08
1.458000000000000000e+03 -1.180581958356061784e-08 6.603125258878960026e-08
1.459000000000000000e+03 -1.227445291785378862e-08 1.400460112923199597e-07
1.460000000000000000e+03 -1.332333024018341404e-08 1.636075954184741708e-07
1.461000000000000000e+03 -1.509473945419853155e-08 1.360855115937747991e-07
1.462000000000000000e+03 -1.753335275611749497e-08 6.858601637305498342e-08
1.463000000000000000e+03 -2.043856148865015168e-08 -2.009204047176484180e-08
1.464000000000000000e+03 -2.364060252823478492e-08 -1.093171408722477983e-07
1.465000000000000000e+03 -2.704759434294135413e-08 -1.816669526020711175e-07
1.466000000000000000e+03 -3.065950029639098694e-08 -2.256879723663390564e-07
1.467000000000000000e+03 -3.446665493931521064e-08 -2.362397358429076004e-07
1.468000000000000000e+03 -3.839706046177510120e-08 -2.137221693324786601e-07
1.469000000000000000e+03 -4.221645083274378944e-08 -1.632492791244549094e-07
1.470000000000000000e+03 -4.556655333833784795e-08 -9.420253176902908022e-08
1.471000000000000000e+03 -4.804691735082084705e-08 -1.939674288889053823e-08
1.472000000000000000e+03 -4.941860886819019722e-08 4.678458366004968412e-08
1.473000000000000000e+03 -4.970687125624858769e-08 9.148359912086890335e-08
1.474000000000000000e+03 -4.924218011994361374e-08 1.066309652998684726e-07
1.475000000000000000e+03 -4.847543567201502790e-08 9.105047146064949736e-08
1.476000000000000000e+03 -4.773719484028056095e-08 5.026458013562884010e-08
1.477000000000000000e+03 -4.697788885960348154e-08 -5.670376790269171175e-09
1.478000000000000000e+03 -4.582662815980944597e-08 -6.520588051904524298e-08
1.479000000000000000e+03 -4.390004627021282502e-08 -1.177526273500301641e-07
1.480000000000000000e+03 -4.127845689364432385e-08 -1.550322068646450793e-07
1.481000000000000000e+03 -3.872101750068269902e-08 -1.714485713833447394e-07
1.482000000000000000e+03 -3.757161689444848569e-08 -1.643519187931120824e-07
1.483000000000000000e+03 -3.927578789000543871e-08 -1.345801116326869292e-07
1.484000000000000000e+03 -4.482845069307170645e-08 -8.715089597753381817e-08
1.485000000000000000e+03 -5.430427022121918567e-08 -3.113279116367260104e-08
1.486000000000000000e+03 -6.678950436614045221e-08 2.183889948024835694e-08
1.487000000000000000e+03 -8.056873487200938090e-08 6.040371393409110667e-08
1.488000000000000000e+03 -9.353331644173622113e-08 7.663052162130535301e-08
1.489000000000000000e+03 -1.036012616754782520e-07 6.835905557701510723e-08
1.490000000000000000e+03 -1.092283670730525798e-07 3.965107542455008833e-08
1.491000000000000000e+03 -1.097774042112995691e-07 -6.706586392697909896e-10
1.492000000000000000e+03 -1.057096549327325782e-07 -4.181962777612916603e-08
1.493000000000000000e+03 -9.840759400720283708e-08 -7.394838034295283755e-08
1.494000000000000000e+03 -8.976815512250808906e-08 -9.034235542487185200e-08
1.495000000000000000e+03 -8.155280270421736785e-08 -8.834006473068971895e-08
1.496000000000000000e+03 -7.485002936434779231e-08 -6.921551696200816101e-08
1.497000000000000000e+03 -6.982477478749667460e-08 -3.735440889625669455e-08
1.498000000000000000e+03 -6.597884551811597683e-08 7.439868629253983767e-10
1.499000000000000000e+03 -6.264355415610270460e-08 3.766092835329343784e-08
1.500000000000000000e+03 -5.954997168118620027e-08 6.641640997665707787e-08
1.501000000000000000e+03 -5.711117088948226373e-08 8.206022302066576084e-08
1.502000000000000000e+03 -5.636138060107128141e-08 8.297527234905765284e-08
1.503000000000000000e+03 -5.845527877411203197e-08 7.141384974325496184e-08
1.504000000000000000e+03 -6.408366056198520200e-08 5.272701351810065957e-08
1.505000000000000000e+03 -7.299150707419521019e-08 3.351955714213689918e-08
1.506000000000000000e+03 -8.390712755901241235e-08 1.930865471142197972e-08
1.507000000000000000e+03 -9.484276846822902993e-08 1.278755422769537202e-08
1.508000000000000000e+03 -1.037987480489110582e-07 1.333007929474593541e-08
1.509000000000000000e+03 -1.094427829917732617e-07 1.799283344324669406e-08
1.510000000000000000e+03 -1.114934878748223356e-07 2.336879926158416358e-08
1.511000000000000000e+03 -1.105391344966512747e-07 2.749668144705725850e-08
1.512000000000000000e+03 -1.075469911029879672e-07 3.081873872550216421e-08
1.513000000000000000e+03 -1.032637760466138763e-07 3.584351642868324006e-08
1.514000000000000000e+03 -9.793990472203436098e-08 4.560642300585741553e-08
1.515000000000000000e+03 -9.142440977084103659e-08 6.183153553480231060e-08
1.516000000000000000e+03 -8.358998530265820745e-08 8.361209192057714581e-08
1.517000000000000000e+03 -7.461486589304397225e-08 1.073224365095362360e-07
1.518000000000000000e+03 -6.500278290820820098e-08 1.276583802720018598e-07
1.519000000000000000e+03 -5.530623093784855704e-08 1.394283193249220920e-07
1.520000000000000000e+03 -4.589410963655076447e-08 1.392847822400061995e-07
1.521000000000000000e+03 -3.687969206220521071e-08 1.269628704551005075e-07
1.522000000000000000e+03 -2.842822207841037542e-08 1.056469932426883007e-07
1.523000000000000000e+03 -2.118655887468053390e-08 8.147966895566084549e-08
1.524000000000000000e+03 -1.652893836991749140e-08 6.207843418888139341e-08
1.525000000000000000e+03 -1.616169603319213261e-08 5.438770033948272605e-08
1.526000000000000000e+03 -2.126097939518841377e-08 6.235031805459443783e-08
1.527000000000000000e+03 -3.148807905354474356e-08 8.536561098998929145e-08
1.528000000000000000e+03 -4.453923643557860176e-08 1.181498474847883853e-07
1.529000000000000000e+03 -5.651395180715402062e-08 1.523088134037564663e-07
1.530000000000000000e+03 -6.318893659160230414e-08 1.789763376538175377e-07
1.531000000000000000e+03 -6.156967619290876667e-08 1.915661737748084878e-07
1.532000000000000000e+03 -5.108352536050792292e-08 1.875233697431656045e-07
1.533000000000000000e+03 -3.380063359945389707e-08 1.687557113033879215e-07
1.534000000000000000e+03 -1.370599383101117830e-08 1.407799105245512105e-07
1.535000000000000000e+03 4.786972052769119755e-09 1.110997106440834188e-07
1.536000000000000000e+03 1.839991154160773330e-08 8.716707498432766340e-08
1.537000000000000000e+03 2.606147924702458730e-08 7.450141494477041756e-08
1.538000000000000000e+03 2.895660319914550098e-08 7.529797014796805390e-08
1.539000000000000000e+03 2.970591391384442146e-08 8.800696645090438162e-08
1.540000000000000000e+03 3.103977620556358716e-08 1.079825263535673506e-07
1.541000000000000000e+03 3.469103739086091627e-08 1.291417230644869545e-07
1.542000000000000000e+03 4.087132701507028200e-08 1.459155219520789597e-07
1.543000000000000000e+03 4.851203719199689176e-08 1.548489645128712904e-07
1.544000000000000000e+03 5.588239417028554189e-08 1.552643908965819842e-07
1.545000000000000000e+03 6.130973781148921797e-08 1.490228552366947285e-07
1.546000000000000000e+03 6.368563807978257831e-08 1.395307420882510634e-07
1.547000000000000000e+03 6.282464225927418461e-08 1.305338337634627170e-07
1.548000000000000000e+03 5.960105022348279559e-08 1.249934446551651969e-07
1.549000000000000000e+03 5.593396186643560731e-08 1.243439667833504169e-07
1.550000000000000000e+03 5.442066210648994780e-08 1.280836073570186444e-07
1.551000000000000000e+03 5.765749969846250967e-08 1.338701017189048304e-07
1.552000000000000000e+03 6.728198085839045483e-08 1.380874412172949960e-07
1.553000000000000000e+03 8.317627059542088699e-08 1.369631763897934816e-07
1.554000000000000000e+03 1.031376980413515891e-07 1.279473783743543064e-07
1.555000000000000000e+03 1.233775075380447974e-07 1.110391725815821467e-07
1.556000000000000000e+03 1.396919788079885176e-07 8.935332702938080798e-08
1.557000000000000000e+03 1.489482259876000107e-07 6.855750533546935941e-08
1.558000000000000000e+03 1.501281045312206166e-07 5.511802719245171852e-08
1.559000000000000000e+03 1.445538951034276477e-07 5.407261801909434065e-08
1.560000000000000000e+03 1.351969999248113895e-07 6.712748404420061268e-08
1.561000000000000000e+03 1.255931046172217236e-07 9.191522231487782524e-08
1.562000000000000000e+03 1.188347444769685832e-07 1.225253634685903660e-07
1.563000000000000000e+03 1.170909096487150059e-07 1.510216122395710759e-07
1.564000000000000000e+03 1.214892114247876397e-07 1.691599957011764900e-07
1.565000000000000000e+03 1.320761826628552640e-07 1.699005799172909308e-07
1.566000000000000000e+03 1.474905544458105169e-07 1.485546628441058799e-07
1.567000000000000000e+03 1.646199921268975248e-07 1.038963196243011589e-07
1.568000000000000000e+03 1.786893732628121114e-07 3.923981358237200637e-08
1.569000000000000000e+03 1.843272600668027062e-07 -3.677621588108205404e-08
1.570000000000000000e+03 1.774268954809074101e-07 -1.105644021946819193e-07
1.571000000000000000e+03 1.571298986102426952e-07 -1.657125279492501315e-07
1.572000000000000000e+03 1.267530359511189678e-07 -1.868846193640787852e-07
1.573000000000000000e+03 9.307118101510631135e-08 -1.642928782117054114e-07
1.574000000000000000e+03 6.417301090633230596e-08 -9.714812866986489421e-08
1.575000000000000000e+03 4.712367930047406480e-08 5.327544114422564051e-09
1.576000000000000000e+03 4.650233612229411698e-08 1.254534139947563347e-07
1.577000000000000000e+03 6.424101573992295843e-08 2.404462892080301775e-07
1.578000000000000000e+03 1.000126324579595320e-07 3.262901559386810902e-07
1.579000000000000000e+03 1.512263483613094199e-07 3.615678952990753843e-07
1.580000000000000000e+03 2.121326498619352826e-07 3.312939061971684963e-07
1.581000000000000000e+03 2.729316830492999247e-07 2.310511963033143111e-07
1.582000000000000000e+03 3.203363547117966505e-07 7.063717605954153484e-08
1.583000000000000000e+03 3.406313536724530359e-07 -1.245527712968395797e-07
1.584000000000000000e+03 3.244548546536211817e-07 -3.165781686879102558e-07
